ds,yhat,yhat_lower,yhat_upper,y,cutoff
2010-06-28,2.3668101684625458,2.0139138132600376,2.7185681587756463,2.0873523681244377,2010-03-15
2010-06-29,2.361552489779578,2.0081217290291296,2.7195896755065654,2.0410882052754276,2010-03-15
2010-06-30,2.3559243050761847,1.9804062794304504,2.7304985909129673,2.0228089900218067,2010-03-15
2010-07-01,2.356044216815353,1.9798255601588008,2.7297404498437774,2.010609019375561,2010-03-15
2010-07-02,2.359787383525487,1.9792222631756502,2.7320986140356744,2.004392014911377,2010-03-15
2010-07-05,2.39266598715657,2.0044763301626913,2.7735158070293435,2.0078081648169843,2010-03-15
2010-07-06,2.402082832802222,1.989271194672052,2.8088542563954437,2.011212684362197,2010-03-15
2010-07-07,2.407678576392407,1.99726352096386,2.8246987530055407,2.0507999429137063,2010-03-15
2010-07-08,2.4118691112905983,1.9825007301056041,2.8397561259892887,2.048555269751846,2010-03-15
2010-07-09,2.4132100093511584,1.9709427628335847,2.850840688688303,2.054465738619939,2010-03-15
2010-07-12,2.441397019607033,1.9928898975212088,2.8760584646217944,2.0454504269317284,2010-03-15
2010-07-13,2.4542565108811942,1.9896242640379707,2.894260564838028,2.023882058273491,2010-03-15
2010-07-14,2.4613691595272256,1.9797197419303372,2.925295352421797,2.0275685841410325,2010-03-15
2010-07-15,2.4635806917530125,1.9880939087758838,2.9354013669850554,2.022490649678849,2010-03-15
2010-07-16,2.4609622502467183,1.9644972672066716,2.954746841131137,2.0163077493909327,2010-03-15
2010-07-19,2.4880575342638602,1.9743705119755715,2.984180035769363,1.9988693400317996,2010-03-15
2010-07-20,2.5020542883354255,1.9863259763622165,3.0112383251891335,2.024239261005713,2010-03-15
2010-07-21,2.5078006696212274,1.991031068877385,3.029034392417473,2.033525399853133,2010-03-15
2010-07-22,2.506641838585218,1.9763552439385266,3.0244132378186253,2.052151989010038,2010-03-15
2010-07-23,2.500851036625514,1.9674284619205178,3.042525916755362,2.055697304717654,2010-03-15
2010-07-26,2.532849171940307,1.9805815855288529,3.080012363496485,2.053155432331031,2010-03-15
2010-07-27,2.550719967767733,1.99668567158418,3.112060659977813,2.0714989969312203,2010-03-15
2010-07-28,2.5590206738069767,1.9704404240901705,3.117373826451917,2.0596139886026594,2010-03-15
2010-07-29,2.557955221321059,1.9582352925496929,3.156333891696294,2.048632908823333,2010-03-15
2010-07-30,2.548758158689132,1.960233401227388,3.116841643244539,2.0452949561211216,2010-03-15
2010-08-02,2.5552672003020223,1.965845081284151,3.1523578245280732,2.0630183611609803,2010-03-15
2010-08-03,2.5696783337074667,1.9497271751670913,3.1573285569093406,2.063324059770706,2010-03-15
2010-08-04,2.5817241111071865,1.9583406245774249,3.2062699971517583,2.0673245330039762,2010-03-15
2010-08-05,2.589638744512436,1.9655236609666555,3.2260017932287184,2.0624456063109387,2010-03-15
2010-08-06,2.5893365297983357,1.9340346419028516,3.254921459446117,2.0562746076611798,2010-03-15
2010-08-09,2.588576601187022,1.9287365327811814,3.239145844013795,2.062636379202089,2010-03-15
2010-08-10,2.5965932134362144,1.921292869096125,3.239705212127091,2.0536565320108893,2010-03-15
2010-08-11,2.6066118213680975,1.9379522240672777,3.297700939510027,2.01746689510834,2010-03-15
2010-08-12,2.6162320486715425,1.9277163688823673,3.3190191818692028,2.0238421091537937,2010-03-15
2010-08-13,2.6178591500595347,1.9257053684217316,3.31551887630134,2.0131011152894214,2010-03-15
2010-08-16,2.6088144516779757,1.9020422577744318,3.319086958869923,2.0072227183908105,2010-03-15
2010-08-17,2.6155713854566724,1.871051916985857,3.33628379387738,2.0245567934000546,2010-03-15
2010-08-18,2.6272096596825367,1.894277563797639,3.364466997524011,2.028912576050151,2010-03-15
2010-08-19,2.639173405341694,1.9021227207530174,3.4095823319342733,2.016227496023899,2010-03-15
2010-08-20,2.641226548622956,1.8944848808734525,3.4067948888936783,2.015266622237146,2010-03-15
2010-08-23,2.624594209942588,1.8403329206818744,3.3981289955408975,1.9997648934959351,2010-03-15
2010-08-24,2.632129096951509,1.8539167536783017,3.411782194854573,1.9755938126694048,2010-03-15
2010-08-25,2.646901454220075,1.8690393174741113,3.457260030607379,1.9878554965788668,2010-03-15
2010-08-26,2.6628113792046264,1.8468170511889341,3.478946389050692,1.9770515172982095,2010-03-15
2010-08-27,2.667969675889674,1.8296586250395288,3.4900052436918494,1.9826129316876528,2010-03-15
2010-08-30,2.6440986038674423,1.8472478420785876,3.473722928793205,1.9862482138958553,2010-03-15
2010-08-31,2.6419870441210813,1.8039231017871347,3.4651691258898505,1.9887193253617894,2010-03-15
2010-09-01,2.6461517652268105,1.7893026964048502,3.5039828639282113,2.0180265704047775,2010-03-15
2010-09-02,2.654755335370007,1.7796499017824943,3.523181906741205,2.025350120630969,2010-03-15
2010-09-03,2.6594743097969995,1.767868696900477,3.512247323501559,2.0511861042859394,2010-03-15
2010-09-06,2.6588259453892653,1.7775244587433159,3.536990278918118,2.0493296079736596,2010-03-15
2010-09-07,2.6567645705168856,1.7484623350411646,3.560705960201292,2.0474696586713654,2010-03-15
2010-09-08,2.6549323164956316,1.7119252639518217,3.562712472811588,2.067096575492628,2010-03-15
2010-09-09,2.6561188432839615,1.7141480451186133,3.5653962939904273,2.0676667940413753,2010-03-15
