horizon,mse,rmse,mae,mape,mdape,smape,coverage
249 days,0.3157174802376063,0.5618874266591185,0.2786565423998901,0.08738018959041677,0.03829814252020325,0.07912061373409324,0.9630681818181818
250 days,0.3194199326212118,0.565172480417449,0.2787131412117618,0.08737826635353886,0.037409186662763286,0.07903868892061368,0.9623205741626795
251 days,0.3197174156551348,0.5654355981498996,0.27894052914695217,0.08752377070456684,0.03712210271179933,0.07919993757012263,0.963741028708134
252 days,0.31964938165159434,0.5653754342484243,0.2796485792635808,0.08779584952209275,0.0357294869498656,0.07949975611968582,0.9652362440191387
253 days,0.3176493968524751,0.5636039361577199,0.27775057448812324,0.08725167343337027,0.035241029637599244,0.07887558088129747,0.9666903409090909
254 days,0.30884759653529753,0.5557405838476236,0.2735951597696601,0.08596258318684123,0.03484890347726442,0.07783966893019074,0.9680397727272727
255 days,0.30616795193359114,0.5533244544872304,0.27238493827575716,0.08564818825932272,0.03469247881686015,0.07777744587531651,0.96875
256 days,0.3145735403784593,0.5608685589141713,0.27473682980462927,0.08642763204048987,0.03419866316767105,0.07834256257404254,0.96875
257 days,0.31753898122960494,0.5635059726654235,0.2747693217318702,0.08640346526297314,0.03389978160375151,0.07825694885511374,0.9694228468899522
258 days,0.31733752536040627,0.5633271921010082,0.2749159309025075,0.08649916125948705,0.03365770338237749,0.07838472180386503,0.9708433014354068
259 days,0.31701264270459073,0.5630387577286228,0.27530395172669864,0.08668422083575354,0.033524392157527644,0.07860196019788218,0.9723385167464115
260 days,0.3142609089494772,0.5605897866974364,0.2732619770736429,0.08606812216013479,0.03300793605913018,0.07793855904285815,0.9737926136363636
261 days,0.3055126483547681,0.5527319860065709,0.2692673141206451,0.08479683112532022,0.032730669230003256,0.07693086346908816,0.9751420454545454
262 days,0.3028778483064096,0.5503433912625912,0.2680214354403946,0.08444354986966764,0.032249142844910775,0.07684513750970055,0.9758522727272727
263 days,0.31056478103181084,0.5572833938238343,0.2703011262741677,0.08513618709950205,0.031975030472424046,0.07736955884851487,0.9758522727272727
264 days,0.313423261290161,0.5598421753406588,0.27045293848447977,0.08512970780566469,0.031975030472424046,0.0773174187612853,0.976525119617225
265 days,0.313475666847218,0.5598889772510421,0.27090924321447385,0.08532648745252275,0.031975030472424046,0.07754005720624985,0.9779455741626795
266 days,0.3132746851321219,0.5597094649299063,0.27179570361562844,0.08562771670636118,0.03193112489225857,0.07787255397367686,0.9794407894736842
267 days,0.3111140069480078,0.5577759469070065,0.27057234335466085,0.0852549436303282,0.031870208561690615,0.07741747227708452,0.9808948863636363
268 days,0.30280778297097694,0.5502797315647533,0.26731167791344085,0.08418144606299818,0.03168513072692117,0.07659232569541564,0.9822443181818182
269 days,0.3006113163263884,0.5482803264082967,0.2668707432106643,0.08405798741176512,0.03155869838697094,0.07672797023164396,0.9829545454545454
270 days,0.30838305982267944,0.5553224827275405,0.269431709352886,0.08486357881023002,0.03150199353514056,0.0773566166290817,0.9829545454545454
271 days,0.3111885885346233,0.557842799124111,0.2696528289061814,0.08492935299846255,0.03145148835162574,0.07736345681700983,0.9836273923444977
272 days,0.31087798183477316,0.5575643297726041,0.27009543829456806,0.08514600913548663,0.03145148835162574,0.07760170003109927,0.9850478468899522
273 days,0.31052200316501843,0.5572450117901626,0.2710044487840263,0.0854833786443744,0.03151864887728473,0.07796438044023712,0.9865430622009569
274 days,0.3077217244097806,0.5547267114623025,0.26946788527762394,0.08502860461841223,0.03145148835162574,0.07744591934661406,0.987997159090909
275 days,0.2988989960765671,0.5467165591753803,0.266019926140016,0.08388062073843966,0.031391214950905064,0.07657651744442308,0.9893465909090909
276 days,0.29631253835085114,0.5443459730271284,0.2655186149420759,0.08369849300936151,0.031046341486732968,0.07669533257044431,0.9900568181818182
277 days,0.3038787266106261,0.5512519629086378,0.26827574167285434,0.08453260145522525,0.03085513671762724,0.07737288433264246,0.9900568181818182
278 days,0.3066760924023268,0.553783434568358,0.26860095152852304,0.0846314545577228,0.030715195405220684,0.0774073802815383,0.9907296650717704
279 days,0.30698274725454017,0.5540602379295415,0.2691877010680736,0.08491869121582862,0.03064091184278779,0.07768120242557076,0.992150119617225
