ds,yhat,yhat_lower,yhat_upper,y,cutoff
2015-09-03,81.39253088054541,79.28687895989576,83.56832821418816,70.67382049560547,2015-08-16
2015-09-04,81.31887392784014,79.18080063801366,83.57272012895939,69.6591796875,2015-08-16
2015-09-07,81.4714425396505,79.4326726477818,83.65968834985891,70.6623764038086,2015-08-16
2015-09-08,81.72804379241892,79.69422714429776,83.79677760336953,71.66557312011719,2015-08-16
2015-09-09,81.93274594531904,79.85256514282759,84.01935513230156,70.35340118408203,2015-08-16
2015-09-10,82.06934602136484,79.9034282464628,84.24106641181275,70.73484802246094,2015-08-16
2015-09-11,82.06857011763573,80.02269421473383,84.17476840000577,70.89505004882812,2015-08-16
2015-09-14,82.03687648146311,79.96844089422916,84.03882662987915,71.19258117675781,2015-08-16
2015-09-15,82.25032060213454,80.27690059765587,84.52596011056606,72.0165023803711,2015-08-16
2015-09-16,82.49875350167582,80.46678021061507,84.53007045521245,72.17669677734375,2015-08-16
2015-09-17,82.7531258913187,80.63008393470979,84.80501140619123,72.35218048095703,2015-08-16
2015-09-18,82.88984194166159,80.69927030388762,84.93547855716402,71.24598693847656,2015-08-16
2015-09-21,82.86224343744848,80.72955506237052,84.88749518494606,71.04764556884766,2015-08-16
2015-09-22,82.91666008206136,80.90841174728628,85.23688815295881,71.1315689086914,2015-08-16
2015-09-23,82.97408912585847,80.81803778957182,85.12487461909285,70.94082641601562,2015-08-16
2015-09-24,83.03082412676903,80.92060307035028,85.26896589003006,70.55177307128906,2015-08-16
2015-09-25,82.96950326080915,80.88837769910411,85.19642909231062,69.42267608642578,2015-08-16
2015-09-28,82.3097356102224,80.14259546611112,84.41046194683045,69.7049560546875,2015-08-16
2015-09-29,82.1739073214657,79.95894575011425,84.39689126843706,70.97896575927734,2015-08-16
2015-09-30,82.09139273473663,79.9161839856048,84.24767888216357,71.21546173095703,2015-08-16
2015-10-01,82.07270136834971,79.87696305473227,84.13985056065492,71.07815551757812,2015-08-16
2015-10-02,81.99145913728027,79.83876894924421,84.09009314765132,71.65795135498047,2015-08-16
2015-10-05,81.30976485208528,79.15168521533563,83.55017942430165,72.29112243652344,2015-08-16
2015-10-06,81.13578477461797,78.9441445183862,83.31093172003287,71.26886749267578,2015-08-16
2015-10-07,81.04079680742858,78.79325264313216,83.35630261024458,72.458984375,2015-08-16
2015-10-08,81.07407440439863,78.905518994675,83.42641436843908,72.53528594970703,2015-08-16
2015-10-09,81.12155675252359,79.06779182812348,83.35162804949697,72.75652313232422,2015-08-16
2015-10-12,80.91783889528737,78.75560471437124,83.18357719963012,73.22949981689453,2015-08-16
2015-10-13,80.80570216719144,78.6537920698728,83.10767300341351,72.81754302978516,2015-08-16
