horizon,mse,rmse,mae,mape,mdape,smape,coverage
170 days,87.21123394239874,9.338695516098527,7.393110486812916,0.11234051223279376,0.09458401349039817,0.10909170606372919,0.5632102272727273
171 days,87.67640932903083,9.363568194285277,7.410048530638871,0.11230172309647322,0.09458401349039817,0.1090248313066619,0.562200956937799
172 days,88.34604993352579,9.399257945897952,7.432212395422966,0.1122323805210357,0.09498241767101731,0.10902107984003524,0.562200956937799
173 days,88.51905799264182,9.40845672746821,7.444816104959552,0.11215285450664637,0.09535447818163964,0.10909129704513056,0.5650418660287081
174 days,89.5439306146075,9.462765484498044,7.50637647123227,0.11306780000673176,0.0980061150758865,0.10992309682618408,0.5636214114832536
175 days,90.48223399557857,9.512214988927582,7.5656584977286805,0.11408718336599083,0.09872890621150665,0.11082186891170136,0.5599581339712919
176 days,90.43568826589981,9.509768044800031,7.565282470225413,0.11413346931750888,0.09811700529100517,0.11076103258543545,0.5573863636363636
177 days,90.1807534372443,9.496354744703059,7.556966252630581,0.11382877383768567,0.0985183616984684,0.11043199455799471,0.5561079545454546
178 days,90.5880675127294,9.517776395394536,7.576302006437697,0.11386956947716033,0.09903266732082358,0.11045201126495639,0.5557715311004784
179 days,90.72802291243634,9.525125873836856,7.585707919915978,0.11367557104545738,0.0985183616984684,0.11034714127063619,0.5557715311004784
180 days,90.56556893818492,9.516594398112431,7.590215510668892,0.11354421178526031,0.0985183616984684,0.11036897919702532,0.55936004784689
181 days,91.19802258917852,9.5497655777081,7.637904367750972,0.11436358606307766,0.0985183616984684,0.11109241668065391,0.5586872009569378
182 days,91.85077452598102,9.583880974113828,7.690992267986718,0.11528355486679699,0.09993046088033453,0.11191154035682777,0.5564443779904307
183 days,91.52498196301322,9.566868973860425,7.683085335546963,0.11522826823894775,0.09965880927705222,0.11178588605540485,0.5575284090909091
184 days,90.86592915019197,9.532362202003865,7.649948786777418,0.11470904966191721,0.09807970654401815,0.11126898566356211,0.5603693181818182
185 days,91.03064184319216,9.54099794797128,7.650853119988032,0.11465060017699608,0.09635324577512744,0.1112202632235559,0.564967105263158
186 days,91.12413814002171,9.545896403168312,7.652020513319638,0.11438675524642315,0.09557242799396035,0.1110952592110388,0.5699760765550239
187 days,90.69600765954118,9.52344515706061,7.642400258316773,0.11414648964349422,0.09557242799396035,0.11104711207857648,0.5721441387559808
188 days,91.27456887255968,9.553772494285159,7.676502372637327,0.11495648955697932,0.0973750662737484,0.11175479166488614,0.57498504784689
189 days,92.30792885311551,9.607701538511462,7.733256182471803,0.11589866483358575,0.09635324577512744,0.1126055798559587,0.5749102870813397
190 days,92.7185926121032,9.62904941373255,7.735815946976349,0.11580190515415141,0.09498241767101731,0.1124350925343756,0.5772727272727273
191 days,92.26680633646404,9.605561219234618,7.708165630847545,0.11533059776429898,0.09440157319141364,0.1119341096746333,0.5788352272727273
192 days,92.59425514095922,9.62259087465321,7.71511687484871,0.11540601154857476,0.09424436739030176,0.11198763604037242,0.5820125598086124
193 days,92.60582474452691,9.623192024714404,7.705268154675821,0.1149179887592665,0.09336714505109367,0.11166636011256502,0.5856010765550239
194 days,92.18906358357448,9.60151360898762,7.684014379012653,0.11444830464526029,0.09264607194595523,0.11140690611914725,0.5863486842105263
195 days,92.93707530678915,9.640387715584325,7.720543652170067,0.11524603858886069,0.09189775060310976,0.11207288252182358,0.5885167464114832
196 days,93.93674397032309,9.692096985189691,7.770748098499253,0.11616815080190511,0.09155731118435843,0.11281800218197838,0.5855263157894737
197 days,93.91769786654432,9.691114376919938,7.753992480488457,0.1159410335702113,0.0903309439670836,0.11242875372949052,0.5879971590909091
198 days,94.06252910235607,9.698583870976012,7.735891503523427,0.11584591524727231,0.08980969420275842,0.11215265453568564,0.5901988636363636
199 days,94.97558867858474,9.74554198998623,7.75286912027963,0.11636260277562092,0.08853511342415313,0.1124855290526801,0.5941238038277512
200 days,94.65890651161516,9.729280883581024,7.736960242613014,0.11582946977830381,0.08840883640834765,0.11214016893995861,0.5983851674641149
201 days,93.88294019025749,9.689320935455564,7.716898661115669,0.11549200670896241,0.08773855907554917,0.11203469055977901,0.5998803827751197
202 days,94.5160028006193,9.721934108016743,7.752832922148378,0.11649420244799756,0.08773855907554917,0.11289390574678099,0.5998803827751197
203 days,95.68860751921581,9.782055383160321,7.815119694114029,0.11757748714729313,0.08773855907554917,0.11384876733239277,0.5975627990430622
204 days,95.99373552019065,9.797639283020715,7.806181732249242,0.11743872772771757,0.08748695036189,0.11352116028976979,0.5971590909090909
205 days,96.20796670311891,9.808565986071507,7.7950634350815475,0.11717298145523705,0.08638569355450712,0.1131947020387459,0.5980113636363636
206 days,96.92355498092921,9.844976129017745,7.811157450032301,0.11750463976799028,0.08615759449028906,0.11350826335694274,0.6012260765550239
207 days,96.6334979954102,9.830233872874551,7.796777629592188,0.11707172698379868,0.08605994430595743,0.11328431690068949,0.6054874401913876
208 days,96.071625962575,9.801613436703928,7.78692840388323,0.11691872939924298,0.08572820173972857,0.11335584545632081,0.6076555023923444
209 days,96.69724717201979,9.833475843872288,7.815912142118407,0.11778042412342328,0.08605994430595743,0.11409547811915272,0.6077302631578948
210 days,97.66658054212195,9.882640362884908,7.856216061465738,0.11852773968306701,0.08615759449028906,0.11471664322948177,0.6061602870813397
211 days,97.77821166117332,9.888286588745965,7.834193491159899,0.1181525573444198,0.08552511355481791,0.11418113721016376,0.6094460227272728
212 days,97.88794641786252,9.89383375733909,7.809538909091214,0.11771843674280977,0.08387049044831818,0.11367792061795275,0.6136363636363636
213 days,98.53771918843121,9.92661670401508,7.809514922204693,0.11789501345519646,0.08387049044831818,0.11381917846036282,0.619691985645933
214 days,97.88235907655195,9.893551388482901,7.771204368791169,0.11719217484799835,0.0841350249939121,0.11334290639597225,0.6239533492822966
215 days,97.39200444830685,9.868738746582912,7.747803745164624,0.11686452344777011,0.08342308192118078,0.11325007760502954,0.6296351674641149
216 days,98.623727870043,9.93094798445964,7.786730046768108,0.11799550996308684,0.0840926812592282,0.11419860625182293,0.6304575358851675
217 days,100.03216598682293,10.001608170030604,7.848161478797895,0.118969105635012,0.08478386637698071,0.1150762530160947,0.6267194976076556
218 days,100.34038288163919,10.017004686114467,7.8361378284707115,0.1186748035942105,0.08464665678944157,0.11463564669278635,0.6285511363636364
219 days,100.71839423120126,10.035855430963585,7.821156696720791,0.11838844718465476,0.08423288935918874,0.1142437018251429,0.6313920454545454
220 days,101.3923016037001,10.069374439541917,7.826514265000473,0.11863969364955541,0.08423288935918874,0.11445621670118325,0.6353917464114832
221 days,100.84870548447142,10.04234561666105,7.809076763273506,0.11811493843603088,0.08464665678944157,0.11415147178561012,0.6375598086124402
222 days,100.39111480554438,10.019536656230386,7.7917435270389035,0.11777567315579394,0.08552511355481791,0.1140333081150418,0.6389802631578948
223 days,101.48059028484478,10.073757505759446,7.828852375441243,0.11883231237772464,0.08511309871231032,0.11489546139383387,0.6396531100478469
224 days,102.67692991446235,10.132962543820161,7.8824972138645535,0.11973230766820896,0.08564203227844445,0.11566648797320508,0.6380083732057416
225 days,102.62178804860086,10.130241263099357,7.868856329387565,0.11952980693815919,0.0853961204647041,0.11528421946997908,0.6377130681818182
226 days,102.16917596769078,10.107876926817559,7.844220095139866,0.11946177192493068,0.0853961204647041,0.11503959158216497,0.6384943181818182
227 days,102.09934213871897,10.104421910169773,7.8491447363347255,0.11992931873766603,0.08488139722697359,0.11546953586002981,0.6410735645933014
228 days,101.38951108074598,10.069235873726763,7.827768683662808,0.11943354892589282,0.08480691230637047,0.11523194208845737,0.642494019138756
229 days,100.92633475650337,10.046209969759907,7.8330834057993375,0.11942731822728407,0.08552511355481791,0.11545726196547806,0.642494019138756
230 days,102.15258030805367,10.107055966405532,7.904781800631696,0.12098019973867555,0.0856753881563512,0.11678248694559272,0.6431668660287081
231 days,103.08357150636256,10.153008002871,7.959747585868186,0.12208438591621357,0.08667381955638397,0.11773861398023187,0.6408492822966507
232 days,102.53799808470659,10.126104783415318,7.929051079985692,0.1217472162365676,0.0876005619823067,0.1172433232769189,0.6427556818181818
233 days,101.99197707755557,10.099107736704049,7.909976066723652,0.12148530404549342,0.08700570080792067,0.11696264387012928,0.6455965909090909
234 days,102.45167717584746,10.121841590138006,7.948913770909908,0.12212648621024384,0.0876005619823067,0.11769142264952598,0.6481758373205742
235 days,101.4759690434439,10.07352813285613,7.940365057584652,0.12148798687537479,0.0874460218700113,0.11750186856506283,0.6503438995215312
236 days,100.7586266327557,10.03785966393014,7.943464983345016,0.1213925328354112,0.08823929037968856,0.11773107269658906,0.6517643540669856
237 days,102.34575002090702,10.116607634029652,8.026404522668411,0.12316636584032081,0.08909286328303441,0.11925132735319632,0.6510167464114832
238 days,104.09320448658148,10.20260772972192,8.106752456079867,0.12443241834942609,0.0901635514767625,0.12036665907405407,0.6486991626794258
239 days,103.90837101498997,10.193545556625034,8.085808199292758,0.12418522671600742,0.0899546472848268,0.1199136566987565,0.6490767045454545
240 days,103.71990038738286,10.184296754679867,8.074733625054934,0.12424180844299801,0.0901635514767625,0.11978453274042594,0.6519886363636364
241 days,104.96509475758307,10.24524742295583,8.13020590195396,0.12525631989204203,0.09056406787259004,0.12078944350267101,0.6538576555023924
242 days,104.68983252728877,10.231804949630773,8.149306197868926,0.1251974752608786,0.09220416291536891,0.12101611801667723,0.6531848086124402
243 days,104.46620195758683,10.22087090015263,8.16872350689901,0.12545348584363641,0.09286174868884892,0.12148000624557613,0.6517643540669856
244 days,105.83137015938719,10.287437492368408,8.236241478128854,0.12710076545705873,0.09352731240390658,0.1228544034948765,0.6510167464114832
245 days,107.47481806757854,10.36700622492234,8.307628462418092,0.12835319712535945,0.0947805113159,0.12389561400999392,0.6486991626794258
246 days,107.40082827064325,10.363437087696497,8.292720301226113,0.12818914687653643,0.09546642436246189,0.12349690714749739,0.6490767045454545
247 days,107.32276827892282,10.359670278484872,8.287433136269971,0.12823883544209355,0.09482357726385904,0.12341739532287299,0.6519886363636364
248 days,107.79640465419679,10.382504738944105,8.322484135524558,0.12904487782003546,0.09503074558959212,0.12426655048513756,0.6538576555023924
249 days,107.37931461901789,10.362399076421342,8.334223321003698,0.1288627280241215,0.09513979590183491,0.1244299211062938,0.652511961722488
250 days,106.76458290773691,10.332694852154345,8.339863881767975,0.12887653449379705,0.09546642436246189,0.12469469277785107,0.6503438995215312
251 days,108.15851671262327,10.399928687862397,8.405972113552684,0.13059631296841087,0.09546642436246189,0.12605257467459421,0.6496710526315789
252 days,109.91739730543453,10.48414981319108,8.484754327929586,0.1318827156356672,0.0955703525495977,0.12710649564533522,0.6472787081339713
253 days,110.21749723917519,10.498452135394778,8.483269082167903,0.1317634852676894,0.09546642436246189,0.1267468897816677,0.6498579545454546
254 days,110.2510777146624,10.500051319620415,8.467391571148402,0.13172654370618125,0.09503074558959212,0.12652750986756514,0.6548295454545454
255 days,110.67378122398917,10.520160703334772,8.492710138113424,0.13247091644938724,0.0955703525495977,0.12732482171042594,0.658119019138756
256 days,110.38018408711231,10.506197413294322,8.505246531289504,0.1322687120345762,0.09581292704035915,0.12747915237262133,0.6581937799043062
257 days,109.9286297167981,10.484685484877364,8.50088388866122,0.13212395096956933,0.0955703525495977,0.12759028387023838,0.6581937799043062
258 days,111.29975259668063,10.549869790508348,8.559661470456891,0.1336174830495172,0.0956423451423678,0.1288258004034122,0.6581937799043062
259 days,112.96822763423224,10.628651261295209,8.63075333244809,0.13480718719149554,0.09665414941154657,0.1298405628064416,0.6564742822966507
260 days,113.18093346002594,10.638652802870576,8.629209508979832,0.13459748187120854,0.09620060090965599,0.12943566775628754,0.6568181818181817
261 days,113.30736035735039,10.644593010413804,8.627419449317882,0.13452378399271703,0.0956423451423678,0.12928118036316028,0.6590909090909091
262 days,113.94160949338631,10.674343515803972,8.655960615073118,0.1351907316456626,0.097055826453278,0.13006462360828647,0.6638008373205742
263 days,113.68491567452898,10.662312867034478,8.652661607372986,0.13466270925412013,0.09732620200562095,0.12994621742814497,0.6652960526315789
264 days,113.75654393803075,10.665671283985398,8.664065135179284,0.1344948158969082,0.09808406465140145,0.13004184235518135,0.6645484449760766
265 days,115.32670058522027,10.739026985030826,8.727879868772062,0.1359449696289388,0.09813849474771957,0.1312210519942307,0.6666417464114832
266 days,116.50154616383514,10.793588196880366,8.768780572038551,0.13667067721334963,0.09851289186514528,0.13181311872432755,0.6657446172248803
267 days,116.44132189756031,10.790798019496071,8.747731733079608,0.13616052851373436,0.09814776592084573,0.1311262882192459,0.6689630681818182
268 days,116.56734105267643,10.796635635820838,8.744623190952845,0.13599142907905562,0.09956191638818399,0.1308801054167171,0.6725852272727273
269 days,117.4236090384889,10.836217469139724,8.78466213421931,0.13678345558226432,0.10010031189540358,0.13176386465155315,0.6744916267942584
270 days,117.29992850966009,10.830509152835802,8.786008754651935,0.13638991197122213,0.10010031189540358,0.13170479941055116,0.6752392344497608
271 days,116.93927032250495,10.81384623168394,8.773934295629259,0.13598433503451118,0.10066960627778881,0.13154883879017806,0.6738187799043062
272 days,118.25518568561543,10.874520020930369,8.821106588991311,0.13715293660618436,0.10085695108382098,0.13246004418879057,0.6738187799043062
273 days,119.14855008541475,10.91551877307784,8.845377122431064,0.13766873738981492,0.10135104337515596,0.13281539821638108,0.6728468899521531
274 days,118.65057534318429,10.892684487452314,8.80232133452276,0.13691735136211178,0.10135104337515596,0.13190737721257495,0.6774857954545455
275 days,118.55399056800566,10.88825011505548,8.78860000576177,0.13664402910316611,0.10097179013772739,0.13156966340630175,0.6832386363636364
276 days,119.07293565193262,10.912054602682879,8.820766012101798,0.13717770262378748,0.10320874345128386,0.13228195465529458,0.6844348086124402
277 days,118.02719932914579,10.864032369665777,8.799310572720065,0.13637474436849786,0.10371506747276145,0.13191542653008245,0.6858552631578948
278 days,116.5507282891946,10.795866259323269,8.750856383156858,0.1355631261146296,0.10371506747276145,0.13137614796716474,0.689369019138756
279 days,116.9603668641665,10.814821628865014,8.756220282972023,0.1363089146651479,0.10434166370859162,0.13186354321065466,0.6936303827751197
280 days,117.55315585736444,10.842193313963945,8.77360669893503,0.1366950012239392,0.10483264814477719,0.13211022663926308,0.6969946172248803
281 days,116.95153403842811,10.814413254468692,8.739562203826312,0.1359927046495521,0.10434166370859162,0.131295021488651,0.7016335227272728
282 days,116.30178580201213,10.784330568097962,8.716502973434418,0.13565130157329477,0.10461232915446927,0.13093953910816072,0.7088068181818182
