horizon,mse,rmse,mae,mape,mdape,smape,coverage
249 days,0.33063770567812956,0.5750110483096212,0.45594978000747693,0.21419095131319696,0.10525939858959955,0.20379905102851117,0.9268092105263158
250 days,0.3316882411132751,0.57592381537255,0.4556090730974787,0.21389698493264975,0.10502375153298313,0.20377315336161914,0.9268092105263158
251 days,0.33335335463659255,0.5773676078865115,0.45535395893598185,0.21474333164183912,0.10449103895529771,0.20352697840849465,0.9268092105263158
252 days,0.33395633251945406,0.5778895504501306,0.4552068031191612,0.21497608735708934,0.10449103895529771,0.20324144698568336,0.9254635167464115
253 days,0.33305523621974786,0.5771093797710689,0.4541521702613965,0.2146805909441654,0.10502375153298313,0.20301741125224657,0.9262784090909091
254 days,0.3300276381390533,0.5744803200624485,0.4518084653524927,0.2137686413710944,0.10565283391373545,0.20234897220028267,0.9261363636363636
255 days,0.3306001646142033,0.5749784036067818,0.45133922627509193,0.214072678010492,0.10502375153298313,0.20293362156856176,0.9274820574162679
256 days,0.3334514609247993,0.5774525616228569,0.4519997522385088,0.21432040429951582,0.10525939858959955,0.20343397342830086,0.929650119617225
257 days,0.3348780066901925,0.5786864493749552,0.45211565660515524,0.2143276041059167,0.1053621157239031,0.20364301302689505,0.929650119617225
258 days,0.33598027087713533,0.5796380516125001,0.45189364762946194,0.21497052175779785,0.10502375153298313,0.20339785000619415,0.929650119617225
259 days,0.33662088163718634,0.5801903839578749,0.45196661733220034,0.2154290132421271,0.10476572855923126,0.20328811723713702,0.9283044258373205
260 days,0.33642633415031425,0.5800227014094484,0.45134653288172166,0.21561776298257873,0.10476572855923126,0.20341958205466754,0.9276988636363637
261 days,0.3335159891665229,0.5775084321172488,0.44910132808750497,0.21471338449455493,0.1034458307269308,0.202851704948653,0.9275568181818182
262 days,0.3337864833726647,0.5777425753505316,0.44883550326011873,0.21484950725370167,0.10364347381801096,0.20345242233660984,0.9289025119617225
263 days,0.3367779943307782,0.5803257656961116,0.45031370601745624,0.2151624937933403,0.1034458307269308,0.20415292354304107,0.929650119617225
264 days,0.33821307986515103,0.5815608995325864,0.45087868397011044,0.21517643759771365,0.10476217894003942,0.20444476165371947,0.929650119617225
265 days,0.33945865049670665,0.582630801191206,0.4508979837454227,0.2159130113956575,0.10370621182105269,0.2042485569773843,0.929650119617225
266 days,0.3401839490049039,0.5832529031259972,0.4516279197199815,0.2163952527166186,0.10473288754458729,0.20423809843539262,0.9283044258373205
267 days,0.3401701928917534,0.5832411104266857,0.4516802520165472,0.21668410075176006,0.10499993751985387,0.2044989382392578,0.9276988636363637
268 days,0.33784915705460455,0.5812479307959767,0.45035981022706745,0.21596237763065365,0.10482422824429463,0.20419447467847707,0.9275568181818182
269 days,0.3394803285997019,0.582649404530462,0.4514173966432218,0.21662752897854728,0.10482422824429463,0.20532243307463707,0.9289025119617225
270 days,0.3432309423960907,0.5858591489394791,0.4537147444172012,0.2171548317513083,0.10502129697145322,0.2063376486871811,0.929650119617225
271 days,0.3447692330908095,0.5871705315245389,0.4546677422098439,0.21725798818195524,0.10487842871053796,0.20678353340496136,0.929650119617225
272 days,0.3463663245058534,0.5885289495902928,0.455513637103437,0.21851386688073696,0.10482422824429463,0.20689681445726213,0.929650119617225
273 days,0.3477793809003638,0.5897282263045952,0.4569665899907072,0.2194608261507125,0.1056116319001342,0.20717587815773786,0.9283044258373205
274 days,0.34769379747026136,0.5896556600849867,0.4570607871666103,0.21977609016466937,0.10592863250806195,0.20747882554124564,0.9291193181818183
275 days,0.3455003993850554,0.587792820120368,0.45611476269647055,0.21918177208972953,0.10502129697145322,0.20731343245810196,0.9289772727272727
276 days,0.34721253230517646,0.5892474287641623,0.4573639817731681,0.21973151440420635,0.10502129697145322,0.20848795430293923,0.9317434210526315
277 days,0.35079820134307776,0.5922821973882701,0.4596780545550016,0.2198822809428471,0.10502129697145322,0.20943226395988376,0.932491028708134
278 days,0.3521786225770412,0.5934463940214324,0.46055874855694817,0.2198136497862153,0.10502129697145322,0.20984525449185726,0.9339114832535885
279 days,0.35438679199904116,0.5953039492553709,0.46188987775905854,0.22127760206735883,0.10487842871053796,0.21013015836381796,0.9353319377990431
280 days,0.3561974447851312,0.5968227917775353,0.46353569898839864,0.22240909642731585,0.10482422824429463,0.21052670348958138,0.9354066985645932
281 days,0.35658754768892126,0.5971495187044207,0.4637769156044774,0.22287299492331963,0.10482422824429463,0.21093519229578692,0.936221590909091
282 days,0.35444099588899536,0.5953494737454593,0.46260248861184544,0.222295443518904,0.10450825207129019,0.21078510984904372,0.9389204545454546
283 days,0.3563485654817566,0.5969493826797684,0.46368456510173145,0.22296809869437587,0.10450825207129019,0.21201908581280107,0.9416866028708134
284 days,0.36022699630986055,0.6001891337818942,0.4658236469880936,0.2234021759442909,0.10473877803834289,0.21299565370664295,0.9438546650717704
285 days,0.36173455121218534,0.6014437223981852,0.4664813849059719,0.22343432539019475,0.10450825207129019,0.21335479641225608,0.945275119617225
286 days,0.3634267724105604,0.6028488802432665,0.4674635568033965,0.22452357043738577,0.10370621182105269,0.21338631118306683,0.9466955741626795
